Name,PM
Strumigenys_phytibia,0
Strumigenys_pilosa,0
Strumigenys_planeti,0
Strumigenys_precava,0
Strumigenys_rogeri,0
Strumigenys_rotogenys,0
Strumigenys_royi,0
Strumigenys_rufobrunea,0
Strumigenys_saliens,0
Strumigenys_silvestrii,0
Strumigenys_solifontis,0
Strumigenys_spathula,0
Strumigenys_subedentata,0
Strumigenys_tachirensis,0
Strumigenys_tenuipilis,0
Strumigenys_trada,0
Strumigenys_trieces,0
Strumigenys_uichancoi,0
Strumigenys_ursulus,0
Strumigenys_usbensis,0
Strumigenys_veddha,0
Strumigenys_waiwai,0
Strumigenys_wheeleriana,0
Strumigenys_wilsoniana,0
Strumigenys_xenos,0
Strumigenys_zakharovi,0
Talaridris_mandibularis,0
Tapinoma_aberrans,0
Tapinoma_antarcticum,0
Tapinoma_dimmocki,0
Tapinoma_geei,0
Tapinoma_himalaica,0
Tapinoma_indicum,0
Tapinoma_israele,0
Tapinoma_karavaievi,0
Tapinoma_kinburni,0
Tapinoma_luteum,0
Tapinoma_madeirense,0
Tapinoma_minor,0
Tapinoma_minutum,0
Tapinoma_panamense,0
Tapinoma_pygmaeum,0
Tapinoma_schreiberi,0
Tapinoma_simrothi,0
Tapinoma_subboreale,0
Tapinoma_wilsoni,0
Tatuidris_tatusia,0
Technomyrmex_antennus,0
Technomyrmex_bicolor,0
Technomyrmex_briani,0
Technomyrmex_brunneus,0
Technomyrmex_butteli,0
Technomyrmex_detorquens,0
Technomyrmex_difficilis,0
Technomyrmex_elatior,0
Technomyrmex_fulvus,0
Technomyrmex_jocosus,0
Technomyrmex_modiglianii,0
Technomyrmex_montaseri,0
Technomyrmex_sundaicus,0
Technomyrmex_vexatus,0
Technomyrmex_vitiensis,0
Technomyrmex_voeltzkowi,0
Technomyrmex_wheeleri,0
Temnothorax_affinis,0
Temnothorax_albipennis,0
Temnothorax_algiricus,0
Temnothorax_allardycei,0
Temnothorax_ambiguus,0
Temnothorax_andrei,0
Temnothorax_arenarius,0
Temnothorax_aveli,0
Temnothorax_bimbache,0
Temnothorax_blascoi,0
Temnothorax_bradleyi,0
Temnothorax_bulgaricus,0
Temnothorax_clypeatus,0
Temnothorax_corticalis,0
Temnothorax_cuneinodis,0
Temnothorax_curtulus,0
Temnothorax_duloticus,0
Temnothorax_exilis,0
Temnothorax_flavicornis,0
Temnothorax_graecus,0
Temnothorax_gredosi,0
Temnothorax_himachalensis,0
Temnothorax_interruptus,0
Temnothorax_italicus,0
Temnothorax_jailensis,0
Temnothorax_kashmirensis,0
Temnothorax_kraussei,0
Temnothorax_lichtensteini,0
Temnothorax_lindae,0
Temnothorax_luteus,0
Temnothorax_mariposa,0
Temnothorax_maryanae,0
Temnothorax_mekira,0
Temnothorax_melinus,0
Temnothorax_microreticulatus,0
Temnothorax_minutissimus,0
Temnothorax_mortoni,0
Temnothorax_nadigi,0
Temnothorax_nevadensis,0
Temnothorax_niger,0
Temnothorax_nigriceps,0
Temnothorax_nigritus,0
Temnothorax_nitens,0
Temnothorax_ocellatus,0
Temnothorax_pardoi,0
Temnothorax_parvulus,0
Temnothorax_pergandei,0
Temnothorax_pilagens,0
Temnothorax_rabaudi,0
Temnothorax_recedens,0
Temnothorax_rottenbergii,0
Temnothorax_rudis,0
Temnothorax_rugatulus,0
Temnothorax_saxonicus,0
Temnothorax_schmittii,0
Temnothorax_semenovi,0
Temnothorax_semiruber,0
Temnothorax_smithi,0
Temnothorax_sordidulus,0
Temnothorax_specularis,0
Temnothorax_striatulus,0
Temnothorax_terrigena,0
Temnothorax_texanus,0
Temnothorax_tuberum,0
Temnothorax_turcicus,0
Temnothorax_tyndalei,0
Temnothorax_wollastoni,0
Tetramorium_adamsi,0
Tetramorium_aegeum,0
Tetramorium_aherni,0
Tetramorium_akengense,0
Tetramorium_ala,0
Tetramorium_alpestre,0
Tetramorium_amalae,0
Tetramorium_ambanizana,0
Tetramorium_andohahela,0
Tetramorium_andrei,0
Tetramorium_argentirubrum,0
Tetramorium_armatum,0
Tetramorium_avaratra,0
Tetramorium_avium,0
Tetramorium_barryi,0
Tetramorium_bendai,0
Tetramorium_bessonii,0
Tetramorium_bevisi,0
Tetramorium_bicolorum,0
Tetramorium_biskrense,0
Tetramorium_boehmei,0
Tetramorium_boltoni,0
Tetramorium_brevicorne,0
Tetramorium_browni,0
Tetramorium_caldarium,0
Tetramorium_camerunense,0
Tetramorium_chefketi,0
Tetramorium_christiei,0
Tetramorium_debilis,0
Tetramorium_densopilosum,0
Tetramorium_depressiceps,0
Tetramorium_depressum,0
Tetramorium_diomedeum,0
Tetramorium_edouardi,0
Tetramorium_electrum,0
Tetramorium_elf,0
Tetramorium_erectum,0
Tetramorium_ericae,0
Tetramorium_exasperatum,0
Tetramorium_exile,0
Tetramorium_ferox,0
Tetramorium_flagellatum,0
Tetramorium_frigidum,0
Tetramorium_grassii,0
Tetramorium_guineense,0
Tetramorium_hasinae,0
Tetramorium_hippocratis,0
Tetramorium_hirsutum,0
Tetramorium_hungaricum,0
Tetramorium_impurum,0
Tetramorium_incruentatum,0
Tetramorium_indocile,0
Tetramorium_indosinense,0
Tetramorium_insolens,0
Tetramorium_intermedium,0
Tetramorium_isectum,0
Tetramorium_isoelectrum,0
Tetramorium_jacoti,0
Tetramorium_jedi,0
Tetramorium_kakamega,0
Tetramorium_kheperra,0
Tetramorium_kieti,0
Tetramorium_latinode,0
Tetramorium_latreillei,0
Tetramorium_lucayanum,0
Tetramorium_lucidulum,0
Tetramorium_lucyae,0
Tetramorium_mai,0
Tetramorium_manni,0
Tetramorium_marginatum,0
Tetramorium_marojejy,0
Tetramorium_melleum,0
Tetramorium_meridionale,0
Tetramorium_mkomazi,0
Tetramorium_moravicum,0
Tetramorium_mpala,0
Tetramorium_mutatum,0
Tetramorium_naganum,0
Tetramorium_nazgul,0
Tetramorium_nify,0
Tetramorium_nipponense,0
Tetramorium_noeli,0
Tetramorium_notomelanum,0
Tetramorium_pacificum,0
Tetramorium_pelagium,0
Tetramorium_philippwagneri,0
Tetramorium_pilosum,0
Tetramorium_pleganon,0
Tetramorium_polymorphum,0
Tetramorium_punicum,0
Tetramorium_renae,0
Tetramorium_robertsoni,0
Tetramorium_rubrum,0
Tetramorium_sabatra,0
Tetramorium_salwae,0
Tetramorium_saudicum,0
Tetramorium_schmidti,0
Tetramorium_securis,0
Tetramorium_sericeiventre,0
Tetramorium_setigerum,0
Tetramorium_shirlae,0
Tetramorium_signatum,0
Tetramorium_singletonae,0
Tetramorium_smaug,0
Tetramorium_snellingi,0
Tetramorium_spinosum,0
Tetramorium_squaminode,0
Tetramorium_striativentre,0
Tetramorium_sulcinode,0
Tetramorium_surrogatum,0
Tetramorium_susannae,0
Tetramorium_tabarum,0
Tetramorium_tanaense,0
Tetramorium_tenuicrine,0
Tetramorium_termitobium,0
Tetramorium_tonganum,0
Tetramorium_tortuosum,0
Tetramorium_triangulatum,0
Tetramorium_trirugosum,0
Tetramorium_voasary,0
Tetramorium_weitzeckeri,0
Tetraponera_aitkenii,0
Tetraponera_allaborans,0
Tetraponera_angustata,0
Tetraponera_anthracina,0
Tetraponera_attenuata,0
Tetraponera_binghami,0
Tetraponera_latifrons,0
Tetraponera_longinoda,0
Tetraponera_microcarpa,0
Tetraponera_natalensis,0
Tetraponera_nigra,0
Tetraponera_periyarensis,0
Tetraponera_pilosa,0
Tetraponera_punctulata,0
Tetraponera_rufonigra,0
Thaumatomyrmex_atrox,0
Thaumatomyrmex_bariay,0
Thaumatomyrmex_contumax,0
Thaumatomyrmex_ferox,0
Thaumatomyrmex_mandibularis,0
Thaumatomyrmex_mutilatus,0
Thaumatomyrmex_nageli,0
Thaumatomyrmex_paludis,0
Thaumatomyrmex_soesilae,0
Trachymyrmex_arizonensis,0
Trachymyrmex_atlanticus,0
Trachymyrmex_bugnioni,0
Trachymyrmex_carinatus,0
Trachymyrmex_compactus,0
Trachymyrmex_cornetzi,0
Trachymyrmex_dichrous,0
Trachymyrmex_haytianus,0
Trachymyrmex_holmgreni,0
Trachymyrmex_iheringi,0
Trachymyrmex_isthmicus,0
Trachymyrmex_ixyodus,0
Trachymyrmex_jamaicensis,0
Trachymyrmex_kempfi,0
Trachymyrmex_nogalensis,0
Trachymyrmex_relictus,0
Trachymyrmex_ruthae,0
Trachymyrmex_sharpii,0
Trachymyrmex_smithi,0
Trachymyrmex_turrifex,0
Trachymyrmex_zeteki,0
Tranopelta_amblyops,0
Tranopelta_gilva,0
Tranopelta_heyeri,0
Tranopelta_subterranea,0
Tropidomyrmex_elianae,0
Turneria_frenchi,0
Typhlomyrmex_bruchi,0
Typhlomyrmex_meire,0
Typhlomyrmex_prolatus,0
Typhlomyrmex_rogenhoferi,0
Tyrannomyrmex_legatus,0
Tyrannomyrmex_rex,0
Veromessor_lobognathus,0
Veromessor_smithi,0
Vollenhovia_amamiana,0
Vollenhovia_benzai,0
Vollenhovia_brevicornis,0
Vollenhovia_emeryi,0
Vollenhovia_escherichi,0
Vollenhovia_gastropunctata,0
Vollenhovia_kaselela,0
Vollenhovia_lucimandibula,0
Vollenhovia_nipponica,0
Vollenhovia_novobritainae,0
Vollenhovia_oblonga,0
Vollenhovia_okinawana,0
Vollenhovia_pwidikidika,0
Vollenhovia_pyrrhoria,0
Vollenhovia_sakishimana,0
Vollenhovia_samoensis,0
Vollenhovia_yambaru,0
Vombisidris_jacobsoni,0
Vombisidris_occidua,0
Vombisidris_philippina,0
Wasmannia_rochai,0
Wasmannia_sulcaticeps,0
Wasmannia_villosa,0
Wasmannia_williamsoni,0
Xenomyrmex_floridanus,0
Yavnella_argamani,0
Yavnella_indica,0
Zatania_albimaculata,0
Zatania_cisipa,0
Zatania_gibberosa,0
Zatania_gloriosa,0
Zatania_karstica,0
